"agency_cd","site_no","sample_dt","sample_tm","sample_end_dt","sample_end_tm","tm_datum_rlbty_cd","coll_ent_cd","medium_cd","project_cd","aqfr_cd","tu_id","body_part_id","hyd_cond_cd","samp_type_cd","hyd_event_cd","sample_lab_cm_tx","parm_cd","remark_cd","result_va","val_qual_tx","meth_cd","dqi_cd","rpt_lev_va","rpt_lev_cd","lab_std_va","prep_set_no","prep_dt","anl_set_no","anl_dt","result_lab_cm_tx","anl_ent_cd","sample_start_time_datum_cd_reported","sample_end_time_datum_cd_reported","startDateTime","tz_cd"
"USGS","01303000",1977-12-20,"10:30",NA,NA,"T","USGS-WRD","WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,1.09,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1977-12-20 15:30:00,"UTC"
"USGS","01303000",1978-03-30,"11:15",NA,NA,"T","USGS-WRD","WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.98,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1978-03-30 16:15:00,"UTC"
"USGS","01303000",1978-06-29,"07:00",NA,NA,"T","USGS-WRD","WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.13,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1978-06-29 12:00:00,"UTC"
"USGS","01303000",1978-09-20,"08:00",NA,NA,"T","USGS-WRD","WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.39,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1978-09-20 13:00:00,"UTC"
"USGS","01303000",1978-12-29,"10:30",NA,NA,"T","USGS-WRD","WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,1.4,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1978-12-29 15:30:00,"UTC"
"USGS","01303000",1979-06-26,"08:00",NA,NA,"T","USGS-WRD","WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.3,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1979-06-26 13:00:00,"UTC"
"USGS","01303000",1979-09-14,"07:45",NA,NA,"T","USGS-WRD","WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.5,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1979-09-14 12:45:00,"UTC"
"USGS","01303000",1979-12-19,"08:00",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"A","9","9",NA,"00620",NA,2,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1979-12-19 13:00:00,"UTC"
"USGS","01303000",1980-03-19,"10:45",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"A","9","9",NA,"00620",NA,1.3,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1980-03-19 15:45:00,"UTC"
"USGS","01303000",1980-06-19,"07:25",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"A","9","9",NA,"00620",NA,0.44,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1980-06-19 12:25:00,"UTC"
"USGS","01303000",1980-09-19,"10:10",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"A","9","9",NA,"00620",NA,0.45,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1980-09-19 15:10:00,"UTC"
"USGS","01303000",1980-12-19,"13:00",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"A","9","9",NA,"00620",NA,1.8,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1980-12-19 18:00:00,"UTC"
"USGS","01303000",1981-03-25,"07:30",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"A","9","9",NA,"00620",NA,1.2,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1981-03-25 12:30:00,"UTC"
"USGS","01303000",1981-06-24,"10:00",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"A","9","9",NA,"00620",NA,0.2,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1981-06-24 15:00:00,"UTC"
"USGS","01303000",1981-12-22,"10:15",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"A","9","9",NA,"00620",NA,1.5,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1981-12-22 15:15:00,"UTC"
"USGS","01303000",1982-03-15,"10:30",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"A","9","9",NA,"00620",NA,1.3,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-03-15 15:30:00,"UTC"
"USGS","01303000",1982-08-27,"08:10",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"A","9","9",NA,"00620",NA,0.21,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-08-27 13:10:00,"UTC"
"USGS","01303000",1982-11-29,"10:05",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"A","9","9",NA,"00620",NA,0.49,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-11-29 15:05:00,"UTC"
"USGS","01303000",1983-05-18,"08:35",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"A","9","9",NA,"00620",NA,0.98,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-05-18 13:35:00,"UTC"
"USGS","01303000",1983-08-23,"08:50",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"A","9","9",NA,"00620",NA,0.18,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-08-23 13:50:00,"UTC"
"USGS","01303000",1983-11-07,"08:55",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"9","9","9",NA,"00620",NA,1.17,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-11-07 13:55:00,"UTC"
"USGS","01303000",1984-02-21,"13:00",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"9","9","9",NA,"00620",NA,1.29,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1984-02-21 18:00:00,"UTC"
"USGS","01303000",1984-05-21,"10:30",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"5","9","9",NA,"00620",NA,0.7,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1984-05-21 15:30:00,"UTC"
"USGS","01303000",1984-08-15,"08:45",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"9","9","9",NA,"00620",NA,0.15,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1984-08-15 13:45:00,"UTC"
"USGS","01303000",1984-11-30,"10:00",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"9","9","9",NA,"00620",NA,1.58,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1984-11-30 15:00:00,"UTC"
"USGS","01303000",1985-05-24,"07:00",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"9","9","9",NA,"00620",NA,0.4,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1985-05-24 12:00:00,"UTC"
"USGS","01303000",1985-08-13,"13:00",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"9","9","9",NA,"00620","<",0.08,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1985-08-13 18:00:00,"UTC"
"USGS","01303000",1985-11-21,"10:30",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"9","9","9",NA,"00620",NA,0.99,NA,"CL005","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1985-11-21 15:30:00,"UTC"
"USGS","01303000",1986-03-27,"11:15",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"9","9","9",NA,"00620",NA,1.09,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1986-03-27 16:15:00,"UTC"
"USGS","01303000",1986-05-12,"11:50",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"9","9","9",NA,"00620","<",0.4,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1986-05-12 16:50:00,"UTC"
"USGS","01303000",1986-09-03,"08:30",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"9","9","9",NA,"00620","<",0.19,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1986-09-03 13:30:00,"UTC"
"USGS","01303000",1987-06-15,"10:15",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"9","9","9",NA,"00620",NA,0.08,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1987-06-15 15:15:00,"UTC"
"USGS","01303000",1987-06-15,"10:16",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"9","9","9",NA,"00620",NA,0.08,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1987-06-15 15:16:00,"UTC"
"USGS","01303000",1988-09-07,"09:00",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"9","9","9","BALANCES W/NUT FRAC ADDED","00620",NA,1.48,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1988-09-07 14:00:00,"UTC"
"USGS","01303000",1989-09-13,"09:30",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"9","9","9",NA,"00620","<",0.09,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-09-13 14:30:00,"UTC"
"USGS","01303000",1989-11-20,"09:45",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"9","9","9",NA,"00620",NA,1.27,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-11-20 14:45:00,"UTC"
"USGS","01303000",1990-02-08,"09:15",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"9","9","9",NA,"00620",NA,2.38,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-02-08 14:15:00,"UTC"
"USGS","01303000",1990-04-19,"09:55",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"9","9","9","RR","00620",NA,0.776,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-04-19 14:55:00,"UTC"
"USGS","01303000",1990-07-05,"07:35",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"9","9","9","RR PH;VALUE SAME","00620",NA,0.178,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-07-05 12:35:00,"UTC"
"USGS","01303000",1990-10-29,"08:40",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"9","9","9",NA,"00620",NA,0.88,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-10-29 13:40:00,"UTC"
"USGS","01303000",1991-01-02,"11:35",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"9","9","9",NA,"00620",NA,1.59,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-01-02 16:35:00,"UTC"
"USGS","01303000",1991-04-01,"10:25",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"9","9","9",NA,"00620",NA,1.28,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-04-01 15:25:00,"UTC"
"USGS","01303000",1991-07-01,"13:05",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"9","9","9","LAB PH RR=7.89","00620","<",0.043,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-07-01 18:05:00,"UTC"
"USGS","01303000",1991-10-02,"08:25",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"9","9","9",NA,"00620",NA,0.856,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-10-02 13:25:00,"UTC"
"USGS","01303000",1992-01-07,"10:00",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"9","9","9",NA,"00620",NA,1.67,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1992-01-07 15:00:00,"UTC"
"USGS","01303000",1992-04-06,"11:25",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"9","9","9",NA,"00620",NA,0.935,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1992-04-06 16:25:00,"UTC"
"USGS","01303000",1992-07-15,"09:00",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"9","9","9",NA,"00620",NA,0.171,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1992-07-15 14:00:00,"UTC"
"USGS","01303000",1992-10-14,"09:35",NA,NA,"T","USGS-WRD","WS","443600340",NA,NA,NA,"9","9","9",NA,"00620",NA,0.717,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1992-10-14 14:35:00,"UTC"
"USGS","01304000",1968-10-21,"13:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.226,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1968-10-21 18:30:00,"UTC"
"USGS","01304000",1969-05-06,"15:20",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.452,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1969-05-06 20:20:00,"UTC"
"USGS","01304000",1969-11-03,"09:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,1.31,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1969-11-03 14:00:00,"UTC"
"USGS","01304000",1971-04-22,"13:50",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.904,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1971-04-22 18:50:00,"UTC"
"USGS","01304000",1971-05-24,"13:45",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.497,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1971-05-24 18:45:00,"UTC"
"USGS","01304000",1971-10-08,"12:15",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.6,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1971-10-08 17:15:00,"UTC"
"USGS","01304000",1974-01-03,"11:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,1.4,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1974-01-03 16:00:00,"UTC"
"USGS","01304000",1974-04-03,"08:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,1.4,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1974-04-03 13:30:00,"UTC"
"USGS","01304000",1974-06-18,"13:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.83,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1974-06-18 18:00:00,"UTC"
"USGS","01304000",1974-10-08,"12:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.99,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1974-10-08 17:00:00,"UTC"
"USGS","01304000",1975-01-02,"09:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,1.3,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1975-01-02 14:30:00,"UTC"
"USGS","01304000",1975-04-01,"13:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,1.2,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1975-04-01 18:30:00,"UTC"
"USGS","01304000",1975-06-24,"13:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.95,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1975-06-24 18:00:00,"UTC"
"USGS","01304000",1975-10-01,"09:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.81,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1975-10-01 14:00:00,"UTC"
"USGS","01304000",1976-01-06,"14:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,1.6,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1976-01-06 19:30:00,"UTC"
"USGS","01304000",1976-03-24,"14:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,1.3,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1976-03-24 19:00:00,"UTC"
"USGS","01304000",1976-06-24,"11:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,1.2,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1976-06-24 16:30:00,"UTC"
"USGS","01304000",1976-09-24,"11:45",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.99,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1976-09-24 16:45:00,"UTC"
"USGS","01304000",1977-01-28,"10:00",NA,NA,"T","NY-SCDEC","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,2.1,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1977-01-28 15:00:00,"UTC"
"USGS","01304000",1977-03-28,"14:00",NA,NA,"T","NY-SCDEC","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,1.2,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1977-03-28 19:00:00,"UTC"
"USGS","01304000",1977-07-15,"11:00",NA,NA,"T","NY-SCDEC","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,0.81,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1977-07-15 16:00:00,"UTC"
"USGS","01304000",1977-10-05,"11:00",NA,NA,"T","NY-SCDEC","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,1.1,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1977-10-05 16:00:00,"UTC"
"USGS","01304000",1977-12-27,NA,NA,NA,"T","NY-SCDEC","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,1.3,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01304000",1978-03-30,NA,NA,NA,"T","NY-SCDEC","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,1.7,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01304000",1978-06-29,NA,NA,NA,"T","NY-SCDEC","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,1.8,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01304000",1978-10-16,"13:45",NA,NA,"T","NY-SCDEC","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,2,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1978-10-16 18:45:00,"UTC"
"USGS","01304000",1979-01-17,"12:30",NA,NA,"T","NY-SCDEC","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,1.8,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1979-01-17 17:30:00,"UTC"
"USGS","01304000",1979-03-15,"10:00",NA,NA,"T","NY-SCDEC","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,1.6,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1979-03-15 15:00:00,"UTC"
"USGS","01304000",1979-06-19,"14:10",NA,NA,"T","NY-SCDEC","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,2.1,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1979-06-19 19:10:00,"UTC"
"USGS","01304000",1979-09-24,"09:00",NA,NA,"T","NY-SCDEC","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,1.5,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1979-09-24 14:00:00,"UTC"
"USGS","01304000",1979-12-12,"15:10",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,2.3,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1979-12-12 20:10:00,"UTC"
"USGS","01304000",1980-03-05,"09:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,3,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1980-03-05 14:00:00,"UTC"
"USGS","01304000",1980-06-05,"14:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,1.5,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1980-06-05 19:00:00,"UTC"
"USGS","01304000",1980-09-09,"13:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,2.1,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1980-09-09 18:00:00,"UTC"
"USGS","01304000",1980-12-01,"15:35",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,1.6,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1980-12-01 20:35:00,"UTC"
"USGS","01304000",1981-03-11,"14:55",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,2.8,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1981-03-11 19:55:00,"UTC"
"USGS","01304000",1981-06-16,"14:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,1.5,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1981-06-16 19:00:00,"UTC"
"USGS","01304000",1981-09-14,"14:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,0.06,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1981-09-14 19:00:00,"UTC"
"USGS","01304000",1981-12-07,"14:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,1.9,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1981-12-07 19:00:00,"UTC"
"USGS","01304000",1982-03-01,"14:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,3,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-03-01 19:00:00,"UTC"
"USGS","01304000",1982-06-01,"13:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,1.8,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-06-01 18:00:00,"UTC"
"USGS","01304000",1982-09-08,"13:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,2,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-09-08 18:00:00,"UTC"
"USGS","01304000",1982-12-08,"14:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,2,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-12-08 19:00:00,"UTC"
"USGS","01304000",1983-03-15,"14:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,1.3,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-03-15 19:00:00,"UTC"
"USGS","01304000",1983-06-14,"14:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,1.8,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-06-14 19:00:00,"UTC"
"USGS","01304000",1983-09-13,"14:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,2,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-09-13 19:00:00,"UTC"
"USGS","01304000",1983-12-19,"14:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,1.9,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-12-19 19:00:00,"UTC"
"USGS","01304000",1984-04-09,"13:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,2,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1984-04-09 18:00:00,"UTC"
"USGS","01304000",1984-06-12,"13:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,1.9,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1984-06-12 18:00:00,"UTC"
"USGS","01304000",1984-09-12,"13:20",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,2.4,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1984-09-12 18:20:00,"UTC"
