"agency_cd","site_no","sample_dt","sample_tm","sample_end_dt","sample_end_tm","tm_datum_rlbty_cd","coll_ent_cd","medium_cd","project_cd","aqfr_cd","tu_id","body_part_id","hyd_cond_cd","samp_type_cd","hyd_event_cd","sample_lab_cm_tx","parm_cd","remark_cd","result_va","val_qual_tx","meth_cd","dqi_cd","rpt_lev_va","rpt_lev_cd","lab_std_va","prep_set_no","prep_dt","anl_set_no","anl_dt","result_lab_cm_tx","anl_ent_cd","sample_start_time_datum_cd_reported","sample_end_time_datum_cd_reported","startDateTime","sample_end_dateTime","tz_cd"
"USGS","0143400680",2003-12-30,"10:30",NA,NA,"K","USGS-WRD","WS","LTM",NA,NA,NA,"9","7","9","A-0090051 1978 and 2331 in one fcc bottle","00666","E",0.002,"n","CL020","R",0.004,"LRL",NA,NA,NA,"PELD012A",20040112,NA,"USGSNWQL","EST","EST",2003-12-30 15:30:00,NA,"UTC"
"USGS","0143400680",2004-01-13,"09:30",NA,NA,"K","USGS-WRD","WS","LTM",NA,NA,NA,"9","9","9","A-0150113 1978 and 2331 in one fcc bottle","00666","E",0.003,"n","CL020","R",0.004,"LRL",NA,NA,NA,"PELD015A",20040116,NA,"USGSNWQL","EST","EST",2004-01-13 14:30:00,NA,"UTC"
"USGS","0143400680",2004-01-27,"10:30",NA,NA,"K","USGS-WRD","WS","LTM",NA,NA,NA,"9","9","9","A-0290095 1978 and 2331 in one FCC bottle","00666","<",0.004,NA,"CL020","R",0.004,"LRL",NA,NA,NA,"PELD040A",20040210,NA,"USGSNWQL","EST","EST",2004-01-27 15:30:00,NA,"UTC"
"USGS","0143400680",2004-02-11,"09:00",NA,NA,"K","USGS-WRD","WS","LTM",NA,NA,NA,"9","9","9","A-0440114 1978 and 2331 in one fcc bottle","00666","<",0.004,NA,"CL020","R",0.004,"LRL",NA,NA,NA,"PELD049A",20040219,NA,"USGSNWQL","EST","EST",2004-02-11 14:00:00,NA,"UTC"
"USGS","0143400680",2004-02-25,"08:45",NA,NA,"K","USGS-WRD","WS","LTM",NA,NA,NA,"9","9","9","A-0580138 1978 and 2331 in one fcc bottle","00666","E",0.003,"n","CL020","R",0.004,"LRL",NA,NA,NA,"PELD062A",20040304,NA,"USGSNWQL","EST","EST",2004-02-25 13:45:00,NA,"UTC"
"USGS","0143400680",2004-03-09,"14:30",NA,NA,"K","USGS-WRD","WS","LTM",NA,NA,NA,"9","9","9","A-0750029 1978 and 2331 in one FCC bottleL-0750029 recvd 3-13-04","00666","<",0.004,NA,"CL020","R",0.004,"LRL",NA,NA,NA,"PELD083A",20040323,NA,"USGSNWQL","EST","EST",2004-03-09 19:30:00,NA,"UTC"
"USGS","0143400680",2004-03-23,"14:30",NA,NA,"K","USGS-WRD","WS","LTM",NA,NA,NA,"9","9","9","A-0890046 1978 and 2331 in one fcc bottleL-0890046 recvd 3/27/04","00666","E",0.003,"n","CL020","R",0.004,"LRL",NA,NA,NA,"PELD090A",20040331,NA,"USGSNWQL","EST","EST",2004-03-23 19:30:00,NA,"UTC"
"USGS","0143400680",2004-04-07,"08:45",NA,NA,"K","USGS-WRD","WS","LTM",NA,NA,NA,"9","9","9","A-1000067 1978 and 2331 in one FCC bottle","00666",NA,0.005,NA,"CL020","R",0.004,"LRL",NA,NA,NA,"PELD103A",20040412,NA,"USGSNWQL","EST","EST",2004-04-07 13:45:00,NA,"UTC"
"USGS","0143400680",2004-04-21,"08:45",NA,NA,"K","USGS-WRD","WS","LTM",NA,NA,NA,"9","7","9","A-1170032 1978 and 2331 in one fcc bottleL-1170032 recvd 4/24/04","00666","E",0.002,"n","CL020","R",0.004,"LRL",NA,NA,NA,NA,NA,NA,"USGSNWQL","EST","EST",2004-04-21 13:45:00,NA,"UTC"
"USGS","0143400680",2004-05-05,"09:15",NA,NA,"K","USGS-WRD","WS","LTM",NA,NA,NA,"9","9","9","A-1320069 1978 and 2331 in one fcc bottle","00666","<",0.004,NA,"CL020","R",0.004,"LRL",NA,NA,NA,"PELD148A",20040527,NA,"USGSNWQL","EST","EST",2004-05-05 14:15:00,NA,"UTC"
"USGS","0143400680",2004-05-18,"12:30",NA,NA,"K","USGS-WRD","WS","LTM",NA,NA,NA,"9","7","9","A-1450027 1978 and 2331 in one fcc bottleL-1450027 recvd 5/21/04","00666","<",0.004,NA,"CL020","R",0.004,"LRL",NA,NA,NA,"PELD153D",20040603,NA,"USGSNWQL","EST","EST",2004-05-18 17:30:00,NA,"UTC"
"USGS","0143400680",2004-06-02,"09:15",NA,NA,"K","USGS-WRD","WS","LTM",NA,NA,NA,"9","9","9","A-1560244 1978 and 2331 in one fcc bottleL-1560244 x= cooler received late (6/4/04) according to DOI contract with FedEX. File claim with FedEX.com for late delivery charges.","00666","<",0.004,NA,"CL020","R",0.004,"LRL",NA,NA,NA,"PELD169B",20040622,NA,"USGSNWQL","EST","EST",2004-06-02 14:15:00,NA,"UTC"
"USGS","0143400680",2004-06-16,"09:00",NA,NA,"K","USGS-WRD","WS","LTM",NA,NA,NA,"9","7","9","A-1730051 1978 and 2331 in one fcc bottleL-1730051 recvd 6/19/04","00666","E",0.004,"n","CL020","R",0.004,"LRL",NA,NA,NA,"PELD180A",20040701,NA,"USGSNWQL","EST","EST",2004-06-16 14:00:00,NA,"UTC"
"USGS","0143400680",2004-06-30,"08:30",NA,NA,"K","USGS-WRD","WS","LTM",NA,NA,NA,"9","7","9","A-1880003 1978 and 2331 in one fcc bottleL-1880003 recvd 7/2/04","00666","<",0.004,NA,"CL020","R",0.004,"LRL",NA,NA,NA,"PELD188A",20040715,NA,"USGSNWQL","EST","EST",2004-06-30 13:30:00,NA,"UTC"
"USGS","0143400680",2004-07-14,"09:15",NA,NA,"K","USGS-WRD","WS","LTM",NA,NA,NA,"9","9","9","A-2020138 1978 and 2331 in one fcc bottle","00666","E",0.003,"n","CL020","R",0.004,"LRL",NA,NA,NA,"PELD204A",20040812,NA,"USGSNWQL","EST","EST",2004-07-14 14:15:00,NA,"UTC"
"USGS","0143400680",2004-07-28,"08:15",NA,NA,"K","USGS-WRD","WS","LTM",NA,NA,NA,"9","9","9","A-2120184 1978 and 2331 in one fcc bottle","00666",NA,0.005,NA,"CL020","R",0.004,"LRL",NA,NA,NA,"PELD229A",20040816,NA,"USGSNWQL","EST","EST",2004-07-28 13:15:00,NA,"UTC"
"USGS","0143400680",2004-08-11,"08:45",NA,NA,"K","USGS-WRD","WS","LTM",NA,NA,NA,"9","7","9","A-2260197 1978 and 2331 in one fcc bottle","00666","<",0.004,NA,"CL020","R",0.004,"LRL",NA,NA,NA,"PELD238B",20040831,NA,"USGSNWQL","EST","EST",2004-08-11 13:45:00,NA,"UTC"
